site_id,product_id,datetime_utc,ptype,reason,polygon,n_valid_poly,n_total_poly,n_valid_bg,n_total_bg
nsa_utah,LC08_L1TP_038032_20201205_20210313_01_T1,2020-12-05T18:08:33.304134+00:00,hall,polygon_too_cloudy,technical_strip,61.0,114.0,14357.0,14574.0
nscc_guangzhou,LC08_L1TP_122044_20130910_20170502_01_T1,2013-09-10T02:54:07.693581+00:00,hall,polygon_too_cloudy,nscc_building_box,0.0,30.0,2142.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20130926_20170502_01_T1,2013-09-26T02:53:59.254581+00:00,all,background_too_cloudy,,,,286.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20131028_20170429_01_T1,2013-10-28T02:53:49.908017+00:00,all,background_too_cloudy,,,,0.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20140609_20170422_01_T1,2014-06-09T02:51:47.692756+00:00,all,background_too_cloudy,,,,0.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20140727_20180523_01_T1,2014-07-27T02:52:01.389255+00:00,all,background_too_cloudy,,,,681.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20140828_20170420_01_T1,2014-08-28T02:52:11.507212+00:00,all,background_too_cloudy,,,,0.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20150511_20170409_01_T1,2015-05-11T02:51:10.545184+00:00,all,background_too_cloudy,,,,879.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20150527_20170408_01_T1,2015-05-27T02:51:11.192060+00:00,all,background_too_cloudy,,,,0.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20150628_20170407_01_T1,2015-06-28T02:51:28.537995+00:00,hall,polygon_too_cloudy,nscc_building_box,0.0,30.0,2042.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20150714_20170407_01_T1,2015-07-14T02:51:39.392963+00:00,hall,polygon_too_cloudy,nscc_building_box,6.0,30.0,2810.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20150730_20170406_01_T1,2015-07-30T02:51:43.981789+00:00,hall,polygon_too_cloudy,nscc_building_box,0.0,30.0,2338.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20151103_20170402_01_T1,2015-11-03T02:52:13.969575+00:00,all,background_too_cloudy,,,,16.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20151119_20170401_01_T1,2015-11-19T02:52:15.278247+00:00,all,background_too_cloudy,,,,0.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20160326_20170327_01_T1,2016-03-26T02:51:50.398117+00:00,hall,polygon_too_cloudy,nscc_building_box,0.0,30.0,1736.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20160529_20170324_01_T1,2016-05-29T02:51:45.934911+00:00,all,background_too_cloudy,,,,0.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20160716_20170323_01_T1,2016-07-16T02:52:04.490470+00:00,all,background_too_cloudy,,,,929.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20160801_20170322_01_T1,2016-08-01T02:52:08.131461+00:00,all,background_too_cloudy,,,,0.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20161004_20170320_01_T1,2016-10-04T02:52:22.843428+00:00,all,background_too_cloudy,,,,1033.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20161020_20170319_01_T1,2016-10-20T02:52:27.612314+00:00,hall,polygon_too_cloudy,nscc_building_box,0.0,30.0,1732.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20170430_20170515_01_T1,2017-04-30T02:51:24.497049+00:00,all,background_too_cloudy,,,,176.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20170921_20171012_01_T1,2017-09-21T02:52:16.815197+00:00,all,background_too_cloudy,,,,2.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20171007_20171023_01_T1,2017-10-07T02:52:22.950310900+00:00,all,background_too_cloudy,,,,0.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20171210_20171223_01_T1,2017-12-10T02:52:15.689924+00:00,hall,polygon_too_cloudy,nscc_building_box,8.0,30.0,3646.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20180228_20180308_01_T1,2018-02-28T02:51:49.821934+00:00,all,background_too_cloudy,,,,45.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20180316_20180320_01_T1,2018-03-16T02:51:40.480484+00:00,all,background_too_cloudy,,,,1366.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20180503_20180516_01_T1,2018-05-03T02:51:15.966285+00:00,hall,polygon_too_cloudy,nscc_building_box,0.0,30.0,3880.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20180519_20180604_01_T1,2018-05-19T02:51:05.049904+00:00,hall,polygon_too_cloudy,nscc_building_box,5.0,30.0,3516.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20180604_20180615_01_T1,2018-06-04T02:50:53.757208900+00:00,hall,polygon_too_cloudy,nscc_building_box,0.0,30.0,1738.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20180807_20180815_01_T1,2018-08-07T02:51:28.494584+00:00,hall,polygon_too_cloudy,nscc_building_box,0.0,30.0,3085.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20181111_20181127_01_T1,2018-11-11T02:52:03.135649+00:00,hall,polygon_too_cloudy,nscc_building_box,0.0,30.0,4270.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20190319_20190325_01_T1,2019-03-19T02:51:42.262283+00:00,all,background_too_cloudy,,,,983.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20190607_20190619_01_T1,2019-06-07T02:51:53.420673+00:00,hall,polygon_too_cloudy,nscc_building_box,16.0,30.0,3413.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20190725_20190801_01_T1,2019-07-25T02:52:07.186257+00:00,all,background_too_cloudy,,,,0.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20191130_20191216_01_T1,2019-11-30T02:52:26.276804+00:00,hall,polygon_too_cloudy,nscc_building_box,7.0,30.0,2372.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20200711_20200721_01_T1,2020-07-11T02:51:57.918534+00:00,all,background_too_cloudy,,,,547.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20200828_20200905_01_T1,2020-08-28T02:52:14.503419+00:00,hall,polygon_too_cloudy,nscc_building_box,0.0,30.0,2986.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20200913_20200920_01_T1,2020-09-13T02:52:21.065583+00:00,hall,polygon_too_cloudy,nscc_building_box,1.0,30.0,4700.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20210511_20210518_01_T1,2021-05-11T02:51:39.281090+00:00,hall,polygon_too_cloudy,nscc_building_box,0.0,30.0,1899.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20210916_20210924_01_T1,2021-09-16T02:52:24.246528+00:00,all,background_too_cloudy,,,,250.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20211002_20211013_01_T1,2021-10-02T02:52:28.939515900+00:00,hall,polygon_too_cloudy,nscc_building_box,0.0,30.0,4036.0,6295.0
nscc_guangzhou,LC08_L1TP_122044_20211018_20211026_01_T1,2021-10-18T02:52:32.795043900+00:00,all,background_too_cloudy,,,,0.0,6295.0
nscc_wuxi,LC08_L1TP_119038_20130820_20170502_01_T1,2013-08-20T02:33:12.919050+00:00,all,background_too_cloudy,,,,849.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20131210_20170428_01_T1,2013-12-10T02:32:47.068196+00:00,hall,polygon_too_cloudy,nscc_building_box,2.0,30.0,4141.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20140503_20170423_01_T1,2014-05-03T02:30:53.027220+00:00,all,background_too_cloudy,,,,0.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20141010_20170418_01_T1,2014-10-10T02:31:23.227087+00:00,hall,polygon_too_cloudy,nscc_building_box,0.0,30.0,1619.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20141111_20170417_01_T1,2014-11-11T02:31:25.347741+00:00,all,background_too_cloudy,,,,0.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20141127_20170417_01_T1,2014-11-27T02:31:22.914638+00:00,hall,polygon_too_cloudy,nscc_building_box,2.0,30.0,1518.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20141213_20170416_01_T1,2014-12-13T02:31:16.254395+00:00,hall,polygon_too_cloudy,nscc_building_box,11.0,30.0,4722.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20141229_20170415_01_T1,2014-12-29T02:31:14.546313+00:00,hall,polygon_too_cloudy,nscc_building_box,15.0,30.0,4996.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20150130_20170413_01_T1,2015-01-30T02:31:08.570355+00:00,all,background_too_cloudy,,,,0.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20150826_20170405_01_T1,2015-08-26T02:30:58.449264+00:00,hall,polygon_too_cloudy,nscc_building_box,0.0,30.0,2605.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20150911_20170404_01_T1,2015-09-11T02:31:04.991122+00:00,all,background_too_cloudy,,,,0.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20150927_20170403_01_T1,2015-09-27T02:31:11.445464+00:00,hall,polygon_too_cloudy,nscc_building_box,7.0,30.0,4495.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20160101_20170404_01_T1,2016-01-01T02:31:17.673497+00:00,hall,polygon_too_cloudy,nscc_building_box,6.0,30.0,4295.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20160218_20170329_01_T1,2016-02-18T02:31:05.015742+00:00,all,background_too_cloudy,,,,0.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20160321_20170327_01_T1,2016-03-21T02:30:57.954915+00:00,all,background_too_cloudy,,,,0.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20160812_20170322_01_T1,2016-08-12T02:31:13.346066+00:00,all,background_too_cloudy,,,,245.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20160828_20170321_01_T1,2016-08-28T02:31:20.956545+00:00,hall,polygon_too_cloudy,nscc_building_box,0.0,30.0,4843.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20161116_20170318_01_T1,2016-11-16T02:31:31.494530+00:00,all,background_too_cloudy,,,,0.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20170730_20170811_01_T1,2017-07-30T02:31:08.205997900+00:00,all,background_too_cloudy,,,,455.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20171205_20171222_01_T1,2017-12-05T02:31:20.100234+00:00,hall,polygon_too_cloudy,nscc_building_box,10.0,30.0,4913.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20171221_20171224_01_T1,2017-12-21T02:31:23.306911+00:00,hall,polygon_too_cloudy,nscc_building_box,5.0,30.0,4867.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20180122_20180206_01_T1,2018-01-22T02:31:10.623580+00:00,all,background_too_cloudy,,,,576.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20180514_20180517_01_T1,2018-05-14T02:30:13.024708+00:00,all,background_too_cloudy,,,,0.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20180717_20180730_01_T1,2018-07-17T02:30:22.132018+00:00,hall,polygon_too_cloudy,nscc_building_box,0.0,30.0,1717.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20180802_20180814_01_T1,2018-08-02T02:30:29.711099+00:00,all,background_too_cloudy,,,,79.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20180818_20180829_01_T1,2018-08-18T02:30:38.594829+00:00,all,background_too_cloudy,,,,107.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20180919_20180928_01_T1,2018-09-19T02:30:49.410123900+00:00,all,background_too_cloudy,,,,0.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20181005_20181010_01_T1,2018-10-05T02:30:57.415416+00:00,all,background_too_cloudy,,,,238.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20190125_20190205_01_T1,2019-01-25T02:30:58.799064+00:00,hall,polygon_too_cloudy,nscc_building_box,0.0,30.0,1328.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20190226_20190309_01_T1,2019-02-26T02:30:53.180967900+00:00,hall,polygon_too_cloudy,nscc_building_box,0.0,30.0,4166.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20190501_20190508_01_T1,2019-05-01T02:30:36.590181900+00:00,all,background_too_cloudy,,,,963.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20190805_20190820_01_T1,2019-08-05T02:31:15.971787900+00:00,all,background_too_cloudy,,,,75.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20190821_20190903_01_T1,2019-08-21T02:31:20.924204900+00:00,hall,polygon_too_cloudy,nscc_building_box,0.0,30.0,2550.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20200112_20200127_01_T1,2020-01-12T02:31:22.486532900+00:00,all,background_too_cloudy,,,,23.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20200316_20200326_01_T1,2020-03-16T02:31:02.392406+00:00,all,background_too_cloudy,,,,84.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20200604_20200608_01_T1,2020-06-04T02:30:43.197149+00:00,all,background_too_cloudy,,,,0.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20200722_20200807_01_T1,2020-07-22T02:31:05.714757+00:00,all,background_too_cloudy,,,,0.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20200924_20201006_01_T1,2020-09-24T02:31:28.551003900+00:00,hall,polygon_too_cloudy,nscc_building_box,0.0,30.0,2120.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20210709_20210713_01_T1,2021-07-09T02:31:05.720582+00:00,all,background_too_cloudy,,,,0.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20210810_20210819_01_T1,2021-08-10T02:31:18.306512+00:00,all,background_too_cloudy,,,,553.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20210911_20210916_01_T1,2021-09-11T02:31:27.609254+00:00,hall,polygon_too_cloudy,nscc_building_box,0.0,30.0,2656.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20211029_20211109_01_T1,2021-10-29T02:31:37.191821900+00:00,all,background_too_cloudy,,,,0.0,5049.0
nscc_wuxi,LC08_L1TP_119038_20211130_20211208_01_T1,2021-11-30T02:31:32.957294+00:00,hall,polygon_too_cloudy,nscc_building_box,0.0,30.0,2177.0,5049.0
ornl_olcf,LC08_L1TP_020035_20130526_20170310_01_T1,2013-05-26T16:20:12.058753+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_019035_20130604_20170310_01_T1,2013-06-04T16:14:00.750207+00:00,hall,polygon_too_cloudy,east_campus_5600_complex,0.0,102.0,11385.0,14773.0
ornl_olcf,LC08_L1TP_020035_20130611_20170309_01_T1,2013-06-11T16:20:09.166970+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20130713_20170309_01_T1,2013-07-13T16:20:08.139062+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20130729_20170309_01_T1,2013-07-29T16:20:08.579907+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20130814_20170309_01_T1,2013-08-14T16:20:08.982147+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_019035_20130823_20170309_01_T1,2013-08-23T16:14:00.595177+00:00,all,background_too_cloudy,,,,621.0,14773.0
ornl_olcf,LC08_L1TP_020035_20130830_20170309_01_T1,2013-08-30T16:20:11.658642+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_019035_20130908_20170309_01_T1,2013-09-08T16:13:59.163013+00:00,hall,polygon_too_cloudy,east_campus_5600_complex,4.0,102.0,3879.0,14773.0
ornl_olcf,LC08_L1TP_020035_20130915_20170309_01_T1,2013-09-15T16:20:07.316747+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20131001_20170308_01_T1,2013-10-01T16:20:01.831119+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20131102_20170308_01_T1,2013-11-02T16:19:53.394291+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20131118_20170307_01_T1,2013-11-18T16:19:48.179972+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_019035_20140114_20170307_01_T1,2014-01-14T16:13:08.004846+00:00,hall,polygon_too_cloudy,east_campus_5600_complex,0.0,102.0,8180.0,14773.0
ornl_olcf,LC08_L1TP_019035_20140215_20170306_01_T1,2014-02-15T16:12:48.752877+00:00,all,background_too_cloudy,,,,0.0,14773.0
ornl_olcf,LC08_L1TP_020035_20140222_20170307_01_T1,2014-02-22T16:18:54.955204+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20140310_20170307_01_T1,2014-03-10T16:18:42.107803+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_019035_20140319_20170307_01_T1,2014-03-19T16:12:24.472376+00:00,all,background_too_cloudy,,,,0.0,14773.0
ornl_olcf,LC08_L1TP_020035_20140326_20170307_01_T1,2014-03-26T16:18:25.359249+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20140411_20170307_01_T1,2014-04-11T16:18:12.381591+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20140427_20170307_01_T1,2014-04-27T16:17:57.154787+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20140513_20170307_01_T1,2014-05-13T16:17:43.098817+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20140614_20170305_01_T1,2014-06-14T16:17:51.277596+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20140716_20170304_01_T1,2014-07-16T16:18:01.249879+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20140801_20170304_01_T1,2014-08-01T16:18:07.415511+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20140902_20170303_01_T1,2014-09-02T16:18:15.538459+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20140918_20170303_01_T1,2014-09-18T16:18:16.397591+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_019035_20140927_20170303_01_T1,2014-09-27T16:12:05.004288+00:00,all,background_too_cloudy,,,,0.0,14773.0
ornl_olcf,LC08_L1TP_020035_20141004_20170303_01_T1,2014-10-04T16:18:20.049711+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_019035_20141013_20170303_01_T1,2014-10-13T16:12:11.489993+00:00,all,background_too_cloudy,,,,2392.0,14773.0
ornl_olcf,LC08_L1TP_020035_20141020_20170303_01_T1,2014-10-20T16:18:23.078738+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20141121_20170302_01_T1,2014-11-21T16:18:18.283480+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20141207_20170302_01_T1,2014-12-07T16:18:17.091637+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20150108_20170302_01_T1,2015-01-08T16:18:12.100212+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20150124_20170302_01_T1,2015-01-24T16:18:05.759404+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20150329_20170301_01_T1,2015-03-29T16:17:36.427254+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20150430_20170228_01_T1,2015-04-30T16:17:23.282086+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20150617_20170226_01_T1,2015-06-17T16:17:26.928274+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_019035_20150626_20170301_01_T1,2015-06-26T16:11:18.155715+00:00,hall,polygon_too_cloudy,east_campus_5600_complex,34.0,102.0,12848.0,14773.0
ornl_olcf,LC08_L1TP_020035_20150719_20170226_01_T1,2015-07-19T16:17:43.394787+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20150804_20170226_01_T1,2015-08-04T16:17:46.222715+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_019035_20150829_20170225_01_T1,2015-08-29T16:11:46.209301+00:00,hall,polygon_too_cloudy,east_campus_5600_complex,12.0,102.0,8778.0,14773.0
ornl_olcf,LC08_L1TP_020035_20150905_20170225_01_T1,2015-09-05T16:17:59.198139+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20150921_20170302_01_T1,2015-09-21T16:18:07.506925+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20151007_20170225_01_T1,2015-10-07T16:18:10.023109+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20151023_20170225_01_T1,2015-10-23T16:18:13.435603+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20151108_20170225_01_T1,2015-11-08T16:18:15.611645+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20151124_20170225_01_T1,2015-11-24T16:18:18.043440+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20160111_20170224_01_T1,2016-01-11T16:18:13.396695+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20160228_20170224_01_T1,2016-02-28T16:18:02.639513+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20160315_20170224_01_T1,2016-03-15T16:17:58.590137+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_019035_20160324_20170223_01_T1,2016-03-24T16:11:42.449078+00:00,all,background_too_cloudy,,,,0.0,14773.0
ornl_olcf,LC08_L1TP_020035_20160416_20170223_01_T1,2016-04-16T16:17:43.503427+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_019035_20160612_20170220_01_T1,2016-06-12T16:11:39.685941+00:00,all,background_too_cloudy,,,,990.0,14773.0
ornl_olcf,LC08_L1TP_020035_20160619_20170221_01_T1,2016-06-19T16:17:52.799395+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_019035_20160628_20170221_01_T1,2016-06-28T16:11:47.496650+00:00,hall,polygon_too_cloudy,east_campus_5600_complex,0.0,102.0,6980.0,14773.0
ornl_olcf,LC08_L1TP_020035_20160721_20170222_01_T1,2016-07-21T16:18:08.003022+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_019035_20160730_20170221_01_T1,2016-07-30T16:11:58.944870+00:00,all,background_too_cloudy,,,,2912.0,14773.0
ornl_olcf,LC08_L1TP_020035_20160806_20170221_01_T1,2016-08-06T16:18:10.585469+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20160822_20170221_01_T1,2016-08-22T16:18:16.394216+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20160907_20170221_01_T1,2016-09-07T16:18:21.722045+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20160923_20170221_01_T1,2016-09-23T16:18:23.000185+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_019035_20161002_20170220_01_T1,2016-10-02T16:12:13.190432+00:00,all,background_too_cloudy,,,,0.0,14773.0
ornl_olcf,LC08_L1TP_020035_20161009_20170220_01_T1,2016-10-09T16:18:26.951062+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20161025_20170219_01_T1,2016-10-25T16:18:29.962614+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20161110_20170219_01_T1,2016-11-10T16:18:28.337371+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20161126_20170219_01_T1,2016-11-26T16:18:29.297202+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_019035_20161221_20180130_01_T1,2016-12-21T16:12:12.256444+00:00,all,background_too_cloudy,,,,0.0,14773.0
ornl_olcf,LC08_L1TP_020035_20161228_20170218_01_T1,2016-12-28T16:18:22.913578+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_019035_20170223_20170301_01_T1,2017-02-23T16:11:51.733689+00:00,all,background_too_cloudy,,,,0.0,14773.0
ornl_olcf,LC08_L1TP_020035_20170302_20170316_01_T1,2017-03-02T16:17:59.564442+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20170318_20170328_01_T1,2017-03-18T16:17:50.039032+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20170419_20170501_01_T1,2017-04-19T16:17:33.512732+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_019035_20170428_20170515_01_T1,2017-04-28T16:11:16.265669900+00:00,all,background_too_cloudy,,,,0.0,14773.0
ornl_olcf,LC08_L1TP_020035_20170724_20170809_01_T1,2017-07-24T16:18:03.346356+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20170809_20170824_01_T1,2017-08-09T16:18:10.024117+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20170910_20170927_01_T1,2017-09-10T16:18:15.493480+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20170926_20171013_01_T1,2017-09-26T16:18:21.257602900+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20171012_20171024_01_T1,2017-10-12T16:18:26.012018+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_019035_20171021_20171106_01_T1,2017-10-21T16:12:16.259645+00:00,all,background_too_cloudy,,,,0.0,14773.0
ornl_olcf,LC08_L1TP_020035_20171129_20171207_01_T1,2017-11-29T16:18:17.557626+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20171231_20180104_01_T1,2017-12-31T16:18:18.268587900+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20180508_20180517_01_T1,2018-05-08T16:17:14.397694900+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_020035_20180524_20180605_01_T1,2018-05-24T16:17:02.456044+00:00,all,outside_footprint,,,,,
ornl_olcf,LC08_L1TP_019035_20180602_20180615_01_T1,2018-06-02T16:10:45.098388+00:00,hall,polygon_too_cloudy,east_campus_5600_complex,54.0,102.0,11632.0,14773.0
